customer_id,age,gender,tenure,usage_frequency,support_calls,payment_delay,subscription_type,contract_length,total_spend,last_interaction
452,39,Female,51,24,1,6,Premium,Annual,2224.46,54
453,66,Female,5,16,4,18,Premium,Annual,3854.76,57
454,69,Female,34,17,4,4,Standard,Quarterly,3858.72,36
455,59,Male,39,25,2,20,Premium,Quarterly,1264.02,39
456,23,Female,3,2,9,17,Basic,Annual,1827.74,45
457,32,Male,17,25,4,26,Basic,Annual,118.69,48
458,60,Female,24,14,3,0,Standard,Monthly,540.81,27
459,54,Female,24,7,4,11,Premium,Monthly,720.98,20
460,50,Female,3,25,9,5,Premium,Quarterly,1538.89,49
461,25,Female,45,19,8,12,Standard,Annual,3819.18,20
462,61,Male,7,1,6,16,Premium,Quarterly,2600.23,2
463,61,Female,25,17,0,8,Premium,Monthly,3983.78,37
464,22,Male,56,27,2,25,Basic,Monthly,3799.04,27
465,56,Female,3,10,8,20,Premium,Monthly,2976.98,18
466,21,Female,15,6,3,0,Standard,Annual,2549.31,13
467,23,Female,29,7,3,11,Basic,Quarterly,4663.47,18
468,62,Male,50,25,9,23,Standard,Annual,2889.42,11
469,49,Female,29,6,5,0,Standard,Annual,2465.84,14
470,69,Female,10,5,2,3,Premium,Monthly,4358.69,44
471,47,Female,32,2,2,6,Premium,Monthly,450.05,4
472,64,Female,23,18,8,19,Basic,Quarterly,3314.53,39
473,52,Female,39,24,4,27,Standard,Annual,653.83,13
474,57,Male,9,17,6,4,Standard,Quarterly,4117.13,19
475,69,Male,37,24,4,22,Premium,Quarterly,3984.06,43
476,33,Female,52,27,5,19,Standard,Quarterly,2567.64,39
477,30,Female,40,26,7,4,Standard,Quarterly,3339.12,59
478,67,Male,14,27,7,6,Standard,Monthly,3885.85,25
479,59,Female,4,23,1,16,Standard,Quarterly,2468.19,15
480,47,Male,20,7,8,11,Standard,Monthly,4539.19,51
481,36,Female,28,21,9,14,Basic,Quarterly,2241.45,20
482,34,Female,14,19,5,2,Standard,Monthly,4470.91,17
483,36,Male,44,7,6,16,Standard,Quarterly,2955.45,55
484,45,Female,34,23,2,13,Basic,Annual,2188.59,1
485,43,Male,13,7,3,14,Premium,Annual,120.08,29
486,54,Male,31,16,5,14,Premium,Monthly,1548.22,44
487,43,Male,33,12,6,14,Basic,Monthly,4352.82,19
488,40,Female,52,15,5,18,Basic,Quarterly,2200.69,30
489,26,Male,39,15,4,10,Premium,Annual,2165.2,25
490,29,Male,28,11,1,17,Standard,Quarterly,2498.11,28
491,18,Female,25,2,6,20,Standard,Monthly,1502.89,37
492,18,Female,32,3,4,9,Basic,Quarterly,2508.6,42
493,64,Female,9,19,8,20,Standard,Annual,1941.24,58
494,51,Female,28,20,3,25,Basic,Annual,4556.27,11
495,49,Female,58,28,9,8,Premium,Annual,2863.44,16
496,65,Female,31,25,1,23,Standard,Annual,4187.34,18
497,42,Male,17,26,6,2,Premium,Annual,3465.68,41
498,57,Female,53,15,6,0,Standard,Monthly,1141.75,54
499,62,Male,23,16,0,20,Standard,Quarterly,4351.56,9
500,18,Female,13,1,4,10,Standard,Quarterly,527.63,28
501,33,Male,55,15,2,15,Basic,Quarterly,2298.33,27
502,56,Male,10,12,8,2,Premium,Monthly,1271.86,46
503,22,Female,16,7,8,20,Basic,Monthly,2734.02,52
504,39,Female,6,7,6,8,Basic,Monthly,1570.24,38
505,46,Male,48,11,8,10,Premium,Monthly,3641.85,44
506,20,Female,11,20,1,29,Premium,Quarterly,4690.9,23
507,29,Female,58,29,9,16,Basic,Annual,3574.54,43
508,43,Male,52,11,7,0,Basic,Annual,1841.02,22
509,33,Male,3,17,9,8,Basic,Monthly,3040.34,4
510,68,Male,28,3,9,2,Premium,Quarterly,4453.78,32
511,54,Female,41,16,9,27,Basic,Quarterly,1423.14,24
512,39,Female,15,5,0,9,Premium,Monthly,679.2,38
513,46,Female,13,28,2,4,Basic,Quarterly,740.74,50
514,31,Female,42,2,7,24,Premium,Annual,2524.78,28
515,45,Male,52,23,7,10,Basic,Monthly,3687.47,6
516,22,Female,56,26,9,4,Standard,Quarterly,3320.56,33
517,64,Male,45,26,7,11,Standard,Quarterly,2324.06,31
518,66,Female,17,7,6,13,Premium,Quarterly,3673.56,57
519,47,Female,7,28,1,11,Premium,Monthly,3206.45,10
520,63,Male,28,10,2,18,Standard,Annual,3178.33,12
521,69,Female,38,5,8,8,Premium,Quarterly,1091.64,7
522,22,Female,13,15,1,27,Premium,Monthly,1631.66,24
523,29,Male,17,12,6,6,Standard,Monthly,1787.68,28
524,33,Female,15,10,0,15,Basic,Quarterly,4060.13,11
525,43,Male,36,22,2,27,Premium,Monthly,3898.04,32
526,43,Male,28,17,0,27,Premium,Annual,1338.1,20
527,65,Male,15,20,5,6,Basic,Annual,370.25,56
528,38,Male,46,20,3,13,Basic,Monthly,3862.14,28
529,56,Female,53,11,0,7,Premium,Quarterly,2108.34,1
530,53,Female,11,8,4,26,Premium,Annual,1177.04,27
531,50,Female,56,15,3,20,Basic,Quarterly,673.38,16
532,47,Male,31,2,9,17,Premium,Monthly,162.79,36
533,54,Female,4,17,9,26,Basic,Annual,2195.88,6
534,40,Female,35,23,1,24,Basic,Quarterly,1764.84,10
535,27,Female,34,6,6,2,Premium,Monthly,3512.7,39
536,22,Female,52,21,7,26,Premium,Quarterly,4885.66,44
537,53,Male,27,28,3,29,Basic,Annual,1113.23,19
538,51,Male,10,13,8,1,Premium,Monthly,1290.88,10
539,69,Female,30,29,2,25,Basic,Monthly,1752.78,26
540,48,Male,45,29,5,25,Standard,Quarterly,2383.09,34
541,27,Female,20,8,6,4,Standard,Quarterly,3518.72,41
542,36,Female,29,11,6,7,Basic,Monthly,1824.95,1
543,49,Female,58,15,5,18,Basic,Annual,610.58,10
544,18,Male,53,13,8,21,Premium,Annual,3678.67,33
545,22,Female,29,18,0,8,Basic,Quarterly,3993.74,26
546,62,Male,23,18,8,1,Basic,Quarterly,1313.48,34
547,21,Male,57,25,8,14,Premium,Quarterly,770.11,37
548,33,Female,50,17,3,7,Premium,Annual,2686.23,49
549,41,Male,21,22,4,9,Standard,Annual,1120.74,13
550,33,Male,48,13,2,6,Basic,Quarterly,1933.4,38
551,19,Female,43,29,6,18,Basic,Quarterly,3909.07,30
552,66,Male,10,3,1,0,Standard,Monthly,1176.07,24
553,45,Male,41,29,7,21,Basic,Monthly,4050.67,42
554,49,Female,12,21,8,1,Premium,Monthly,3402.7,34
555,44,Female,30,24,5,2,Basic,Monthly,1176.66,37
556,37,Male,51,7,8,27,Premium,Quarterly,2679.38,19
557,41,Female,33,29,5,13,Basic,Annual,3108.95,2
558,29,Female,18,12,2,14,Standard,Annual,1081.35,30
559,67,Male,14,4,9,20,Premium,Monthly,810.25,22
560,52,Male,22,24,2,13,Premium,Annual,2702.72,32
561,50,Female,21,27,1,26,Standard,Monthly,3499.82,33
562,50,Male,1,27,4,7,Premium,Quarterly,2378.84,40
563,68,Female,49,26,3,17,Standard,Monthly,443.19,15
564,60,Female,43,11,5,21,Basic,Annual,4633.54,6
565,54,Male,52,14,4,16,Standard,Annual,3505.33,36
566,29,Male,15,18,5,6,Basic,Annual,3143.86,44
567,20,Female,36,7,3,19,Premium,Quarterly,3253.77,16
568,18,Female,47,5,2,0,Premium,Monthly,2053.17,21
569,50,Female,54,16,0,8,Standard,Quarterly,4923.56,34
570,57,Female,22,11,4,8,Basic,Quarterly,750.13,40
571,27,Male,32,22,5,10,Standard,Monthly,3721.79,54
572,60,Female,58,3,4,18,Premium,Annual,2162.29,38
573,61,Male,46,16,4,5,Premium,Annual,4417.37,35
574,46,Male,54,11,5,6,Basic,Annual,3614.58,33
575,30,Female,33,10,3,28,Basic,Annual,2855.04,8
576,29,Male,58,23,3,14,Premium,Quarterly,4694.7,12
577,48,Male,41,23,7,19,Premium,Monthly,4570.97,39
578,63,Female,59,2,7,5,Basic,Monthly,356.44,49
579,19,Male,39,16,2,8,Standard,Monthly,1043.68,45
580,68,Male,23,17,6,29,Standard,Quarterly,3412.63,56
581,67,Female,43,10,4,14,Basic,Annual,4617.01,58
582,52,Female,55,18,4,25,Basic,Annual,2208.62,18
583,40,Female,2,12,2,21,Basic,Monthly,287.7,59
584,34,Female,2,8,1,22,Premium,Annual,3252.16,48
585,43,Female,38,27,2,5,Standard,Quarterly,1053.97,40
586,25,Female,55,26,6,6,Basic,Annual,2806.38,21
587,46,Female,51,3,2,16,Standard,Annual,1984.95,56
588,43,Male,29,27,1,5,Premium,Annual,2834.33,27
589,27,Male,52,20,3,27,Premium,Monthly,4668.94,12
590,43,Female,46,24,4,8,Basic,Quarterly,2480.42,6
591,51,Male,3,3,6,26,Basic,Monthly,269.19,31
592,68,Male,39,6,0,2,Basic,Quarterly,2946.5,34
593,58,Female,7,2,7,13,Basic,Monthly,1696.15,7
594,24,Male,36,3,9,5,Standard,Quarterly,3912.86,59
595,21,Female,29,17,2,3,Basic,Quarterly,2402.65,59
596,67,Male,55,9,5,15,Standard,Monthly,3732.72,31
597,62,Female,37,4,3,22,Premium,Monthly,4553.22,54
598,28,Male,49,22,4,15,Premium,Annual,1875.14,4
599,46,Male,58,23,9,22,Standard,Quarterly,4947.95,57
600,53,Male,36,2,5,28,Standard,Quarterly,834.08,52
601,42,Female,23,24,1,8,Basic,Quarterly,3255.27,48
602,38,Male,45,28,2,3,Basic,Quarterly,270.36,17
603,53,Male,16,9,7,29,Basic,Quarterly,1143.98,29
604,27,Female,48,14,7,7,Premium,Annual,3205.52,3
605,54,Female,31,26,0,23,Standard,Annual,326.34,59
606,26,Male,34,11,9,7,Standard,Annual,598.76,24
607,41,Male,50,2,7,29,Standard,Quarterly,1525.95,3
608,52,Male,1,21,1,23,Standard,Monthly,2920.62,46
609,66,Male,18,2,9,5,Basic,Monthly,178.31,46
610,52,Female,58,27,9,7,Basic,Quarterly,2463.54,39
611,65,Male,40,5,7,5,Standard,Annual,3166.14,27
612,53,Male,43,7,9,25,Basic,Monthly,2072.36,1
613,35,Female,56,22,4,13,Premium,Monthly,431.44,15
614,66,Male,56,4,0,13,Basic,Annual,3093.29,14
615,56,Male,15,14,7,17,Premium,Quarterly,3068.59,4
616,49,Male,48,2,4,12,Premium,Quarterly,2579.61,4
617,41,Female,49,23,0,14,Standard,Quarterly,3496.41,25
618,40,Female,17,12,3,2,Standard,Quarterly,1118.23,11
619,49,Male,44,10,0,5,Basic,Quarterly,3424.85,33
620,54,Male,10,25,8,22,Standard,Monthly,891.13,11
621,29,Female,20,1,9,29,Premium,Annual,2024.2,12
622,66,Male,6,19,1,19,Premium,Monthly,431.08,15
623,30,Male,8,23,7,16,Basic,Monthly,4113.72,57
624,40,Female,45,16,3,19,Premium,Monthly,2737.34,26
625,42,Female,34,15,8,15,Standard,Annual,4858.14,24
626,52,Female,32,14,1,5,Basic,Monthly,4717.4,47
627,58,Male,51,9,2,7,Basic,Monthly,4992.95,26
628,47,Male,54,29,1,28,Basic,Quarterly,596.2,54
629,34,Male,42,21,9,27,Standard,Annual,3072.24,27
630,66,Male,4,23,4,12,Premium,Quarterly,2097.12,36
631,37,Female,44,15,0,28,Standard,Quarterly,2710.06,27
632,65,Male,50,26,2,29,Basic,Monthly,1612.96,38
633,42,Male,39,7,0,12,Premium,Quarterly,335.54,54
634,39,Female,20,4,9,19,Basic,Monthly,3567.98,2
635,30,Female,24,21,7,25,Standard,Quarterly,4832.5,23
636,36,Male,24,18,3,16,Basic,Annual,2708.67,9
637,66,Female,55,8,2,20,Standard,Annual,1714.94,8
638,53,Female,26,12,7,22,Basic,Quarterly,4697.56,51
639,29,Male,25,15,8,21,Basic,Monthly,1886.87,40
640,58,Male,36,15,7,2,Basic,Monthly,4581.19,52
641,36,Male,7,17,5,12,Standard,Monthly,4292.89,42
642,29,Male,10,2,2,6,Standard,Quarterly,2690.68,49
643,26,Female,58,12,7,19,Standard,Monthly,3416.68,51
644,24,Female,47,3,4,4,Standard,Quarterly,3531.56,1
645,45,Male,12,7,4,10,Standard,Annual,3241.35,21
646,31,Male,1,6,8,22,Premium,Monthly,887.67,26
647,48,Female,52,14,0,17,Basic,Quarterly,3494.6,15
648,69,Male,50,23,6,3,Standard,Monthly,115.77,43
649,36,Male,25,27,7,19,Premium,Quarterly,3579.18,25
650,64,Male,16,5,9,21,Premium,Monthly,2818.7,39
651,33,Male,5,4,2,27,Basic,Annual,1372.83,16
652,22,Female,19,15,7,26,Basic,Quarterly,4038.45,35
653,52,Male,4,7,0,6,Basic,Quarterly,2085.87,23
654,29,Female,6,3,7,3,Standard,Annual,2480.31,12
655,42,Male,26,13,6,9,Basic,Annual,235.61,56
656,69,Male,49,10,3,0,Basic,Monthly,2066.47,48
657,38,Female,39,23,6,16,Basic,Quarterly,920.08,52
658,53,Male,56,2,9,4,Premium,Quarterly,1453.1,19
659,40,Female,55,12,6,16,Standard,Monthly,1335.48,34
660,33,Male,39,28,9,2,Basic,Monthly,325.5,8
661,56,Male,9,24,0,8,Premium,Quarterly,2356.42,51
662,62,Male,45,28,2,2,Standard,Annual,2660.7,23
663,59,Male,52,22,6,2,Basic,Monthly,2898.21,11
664,56,Male,14,12,4,28,Premium,Quarterly,2364.88,59
665,31,Female,48,19,8,8,Standard,Monthly,4360.68,43
666,48,Female,55,19,6,4,Basic,Annual,284.63,34
667,22,Male,9,21,2,27,Basic,Quarterly,3107.66,5
668,52,Male,15,3,0,23,Premium,Quarterly,4344.05,37
669,40,Female,37,6,4,9,Basic,Quarterly,301.1,25
670,46,Female,50,2,9,14,Premium,Annual,2531.9,24
671,60,Male,53,24,4,24,Premium,Monthly,2986.23,24
672,28,Male,20,13,6,11,Premium,Annual,1035.44,42
673,35,Female,8,27,0,5,Standard,Annual,1337.25,34
674,64,Male,32,28,9,6,Premium,Annual,3949.41,47
675,29,Female,47,27,1,6,Standard,Quarterly,2880.25,18
676,26,Male,21,9,5,22,Basic,Annual,1647.32,12
677,27,Female,57,13,7,3,Standard,Quarterly,3847.3,42
678,61,Female,41,23,3,28,Premium,Quarterly,3758.91,39
679,34,Male,19,14,2,12,Basic,Monthly,1792.47,15
680,55,Female,29,19,2,14,Premium,Monthly,2494.37,47
681,24,Male,58,11,2,17,Premium,Annual,3356.14,12
682,63,Male,31,14,1,17,Basic,Quarterly,1781.92,29
683,30,Male,54,16,0,6,Premium,Quarterly,3182.15,29
684,57,Male,6,10,4,9,Standard,Monthly,1330.26,20
685,59,Female,4,20,9,15,Basic,Quarterly,1530.9,15
686,26,Male,43,16,4,22,Basic,Annual,1622.3,3
687,67,Male,29,28,4,25,Basic,Quarterly,4686.67,16
688,44,Male,42,26,3,22,Premium,Annual,4184.99,19
689,19,Male,3,2,2,28,Premium,Monthly,2869.31,7
690,22,Female,1,25,2,7,Basic,Monthly,2862.97,49
691,46,Male,44,16,1,18,Standard,Quarterly,375.12,36
692,54,Female,55,14,4,28,Premium,Quarterly,3282.59,22
693,55,Female,15,21,3,10,Premium,Monthly,1707.79,15
694,36,Female,47,28,5,20,Premium,Annual,3100.27,9
695,25,Male,21,18,1,5,Standard,Annual,4217.15,17
696,65,Male,46,26,1,28,Premium,Annual,322.94,33
697,62,Male,58,6,7,23,Premium,Monthly,3074.61,2
698,18,Male,31,7,5,23,Standard,Monthly,2864.58,7
699,39,Female,7,13,2,9,Standard,Monthly,1113.16,55
700,69,Female,17,2,4,18,Premium,Quarterly,3267.52,31
701,34,Male,56,15,2,27,Basic,Monthly,2818.69,14
702,24,Male,19,17,1,13,Basic,Annual,3859.87,37
703,42,Male,39,13,2,19,Standard,Annual,642.03,4
704,62,Male,3,7,0,5,Premium,Monthly,2273.68,45
705,21,Male,30,1,6,3,Standard,Monthly,4989.87,10
706,53,Male,35,3,5,25,Standard,Annual,3477.48,45
707,23,Male,58,20,4,19,Basic,Monthly,3453.06,22
708,48,Female,57,18,5,14,Standard,Quarterly,1657.57,24
709,36,Female,29,7,7,4,Standard,Monthly,560.05,44
710,61,Female,50,21,2,15,Premium,Annual,4752.52,55
711,56,Female,52,17,2,25,Premium,Annual,616.81,18
712,44,Male,54,28,4,6,Standard,Monthly,4964.26,11
713,27,Male,14,12,4,27,Standard,Annual,716.33,50
714,43,Male,35,16,0,1,Premium,Monthly,937.45,54
715,36,Male,28,24,3,12,Basic,Annual,1611.0,44
716,56,Male,58,10,8,1,Premium,Annual,2610.64,1
717,20,Female,30,23,7,27,Premium,Annual,3972.97,53
718,62,Male,26,16,2,25,Premium,Monthly,4857.94,32
719,30,Female,7,20,4,29,Premium,Monthly,1858.24,16
720,67,Male,39,18,4,8,Premium,Monthly,200.02,14
721,45,Female,31,15,6,19,Basic,Quarterly,3121.73,33
722,37,Male,5,23,7,4,Premium,Quarterly,3582.87,7
723,45,Female,35,11,8,2,Premium,Quarterly,2047.48,19
724,25,Male,50,18,6,1,Basic,Annual,999.03,25
725,58,Male,47,6,1,13,Standard,Annual,1599.48,5
726,56,Male,52,1,7,25,Basic,Monthly,3313.42,49
727,18,Male,14,23,7,7,Premium,Annual,2521.5,10
728,20,Female,36,7,1,19,Standard,Quarterly,3742.78,4
729,30,Male,27,12,5,29,Basic,Quarterly,1169.03,24
730,45,Female,24,20,9,11,Standard,Monthly,4225.73,46
731,66,Male,40,4,0,16,Basic,Annual,863.84,55
732,42,Female,29,10,6,28,Basic,Annual,1716.59,6
733,50,Male,53,21,9,15,Standard,Quarterly,2996.92,57
734,55,Male,45,2,1,5,Standard,Monthly,3710.63,12
735,23,Female,22,9,4,5,Standard,Quarterly,1404.29,20
736,61,Male,8,10,6,17,Standard,Annual,4745.79,26
737,62,Male,15,20,9,1,Premium,Quarterly,3559.95,12
738,49,Female,49,11,8,7,Basic,Quarterly,1166.61,33
739,62,Male,5,25,0,26,Premium,Annual,3656.25,12
740,64,Female,52,14,8,22,Basic,Annual,3512.04,58
741,38,Male,4,3,4,13,Premium,Annual,3788.15,38
742,33,Female,11,25,5,1,Premium,Quarterly,4587.82,4
743,38,Female,18,1,7,25,Basic,Quarterly,3587.41,17
744,28,Female,42,7,1,16,Premium,Quarterly,1824.36,10
745,54,Female,49,4,6,26,Standard,Monthly,3973.54,19
746,53,Male,30,7,3,23,Standard,Monthly,3509.72,43
747,52,Male,15,16,8,15,Premium,Annual,2913.87,33
748,36,Female,6,10,5,25,Premium,Monthly,1833.78,37
749,37,Male,55,15,6,17,Basic,Annual,4613.14,56
750,35,Male,53,16,5,20,Basic,Quarterly,2612.5,28
751,64,Male,16,6,7,5,Premium,Annual,3177.71,46
752,58,Female,47,4,5,25,Basic,Quarterly,2135.28,45
753,66,Male,40,4,6,16,Standard,Annual,3926.0,2
754,31,Male,9,24,7,17,Standard,Monthly,1771.09,46
755,32,Female,43,23,0,13,Standard,Quarterly,4072.11,38
756,48,Male,59,4,9,9,Basic,Quarterly,628.91,38
757,18,Female,34,27,3,3,Basic,Quarterly,3573.91,21
758,20,Female,27,22,5,17,Basic,Monthly,2436.72,23
759,33,Female,13,22,0,10,Basic,Monthly,3523.89,33
760,40,Male,36,17,3,21,Premium,Monthly,2703.84,26
761,28,Male,27,13,5,15,Premium,Quarterly,758.1,52
762,29,Female,9,2,6,29,Premium,Annual,2437.26,43
763,27,Female,5,20,5,3,Premium,Annual,4826.34,54
764,49,Female,51,6,3,26,Standard,Monthly,3798.72,30
765,33,Female,22,22,6,18,Basic,Annual,1570.93,4
766,25,Female,31,1,9,5,Standard,Quarterly,4726.16,6
767,55,Female,3,8,1,24,Basic,Quarterly,3916.84,34
768,29,Male,30,18,5,7,Premium,Monthly,1885.79,59
769,41,Female,21,29,4,17,Standard,Monthly,3057.51,57
770,45,Female,35,21,1,18,Basic,Annual,2190.76,20
771,25,Female,6,4,8,17,Premium,Annual,573.78,37
772,45,Male,28,5,6,15,Basic,Annual,4049.54,15
773,53,Male,32,5,2,25,Basic,Monthly,1036.28,55
774,43,Male,42,15,6,6,Premium,Monthly,2344.39,40
775,25,Male,37,10,5,24,Standard,Monthly,3542.93,49
776,67,Female,25,8,6,16,Basic,Quarterly,4667.85,23
777,45,Male,32,26,3,26,Premium,Annual,407.36,42
778,45,Female,35,7,9,2,Basic,Monthly,2026.84,9
779,54,Female,22,12,7,21,Basic,Monthly,3111.77,34
780,58,Female,24,25,7,14,Basic,Monthly,3918.62,43
781,53,Female,39,28,6,3,Standard,Annual,4612.56,34
782,44,Female,54,11,6,25,Standard,Annual,102.44,27
783,34,Female,30,13,9,15,Standard,Quarterly,3176.04,16
784,26,Male,50,15,7,13,Standard,Quarterly,133.99,4
785,50,Male,32,17,0,25,Premium,Quarterly,3957.55,28
786,37,Male,31,22,5,16,Standard,Quarterly,833.37,17
787,30,Male,23,22,1,8,Basic,Monthly,4483.64,41
788,45,Male,40,18,0,6,Premium,Quarterly,860.11,12
789,65,Female,33,27,9,13,Basic,Monthly,3845.21,5
790,46,Male,25,8,6,26,Standard,Monthly,1517.59,35
791,30,Male,36,6,5,27,Basic,Annual,2830.54,38
792,63,Male,24,11,4,22,Basic,Monthly,3081.33,39
793,52,Female,31,29,4,11,Basic,Annual,1113.13,36
794,23,Female,58,26,8,16,Basic,Quarterly,1563.61,30
795,35,Female,39,9,8,8,Standard,Quarterly,626.79,14
796,68,Male,46,26,5,11,Basic,Annual,125.92,14
797,22,Male,13,5,2,11,Basic,Annual,1273.39,2
798,64,Male,10,7,6,7,Basic,Quarterly,2628.41,28
799,42,Male,23,22,3,26,Basic,Monthly,3596.63,21
800,19,Male,18,27,4,27,Standard,Monthly,3988.44,15
801,27,Female,32,15,6,9,Basic,Annual,441.85,44
802,47,Male,33,21,6,11,Premium,Monthly,1434.82,46
803,67,Female,36,22,9,4,Premium,Monthly,3874.1,23
804,62,Male,28,4,7,19,Basic,Quarterly,2456.26,10
805,22,Female,16,19,0,0,Basic,Annual,992.72,26
806,50,Female,16,13,4,8,Standard,Quarterly,2021.85,35
807,18,Female,18,1,8,14,Premium,Monthly,1423.17,34
808,35,Female,8,1,6,23,Standard,Monthly,348.2,2
809,49,Male,42,22,1,28,Basic,Quarterly,3841.77,31
810,64,Male,16,14,0,1,Premium,Monthly,1529.3,43
811,66,Male,55,9,7,3,Premium,Monthly,4731.14,44
812,28,Female,56,24,8,3,Standard,Quarterly,4451.81,47
813,38,Male,11,12,9,28,Basic,Monthly,3609.76,44
814,43,Male,6,18,4,22,Premium,Quarterly,1700.51,43
815,42,Male,1,9,5,2,Standard,Annual,1471.63,52
816,39,Male,12,8,1,15,Premium,Monthly,2428.83,52
817,44,Female,57,14,4,7,Basic,Monthly,1837.55,46
818,66,Female,38,28,3,26,Basic,Quarterly,4515.68,5
819,30,Male,28,9,7,6,Basic,Annual,705.13,19
820,50,Male,45,20,7,25,Standard,Monthly,3649.89,59
821,51,Male,58,25,4,11,Basic,Monthly,3093.39,30
822,58,Female,17,2,7,11,Standard,Annual,4050.88,49
823,52,Female,1,29,5,3,Premium,Monthly,2758.19,47
824,18,Female,32,1,9,14,Basic,Quarterly,3184.75,52
825,38,Male,8,13,5,24,Standard,Annual,4817.43,17
826,65,Female,54,25,3,5,Standard,Annual,550.61,29
827,23,Female,40,10,9,2,Standard,Monthly,613.84,12
828,45,Female,56,8,2,6,Basic,Annual,2028.68,8
829,34,Female,43,7,8,21,Standard,Annual,2416.39,15
830,22,Female,46,29,4,23,Basic,Annual,1079.37,53
831,48,Male,24,24,9,20,Basic,Monthly,505.07,34
832,22,Male,10,12,9,5,Premium,Annual,208.66,28
833,55,Male,47,17,3,0,Premium,Monthly,3846.5,21
834,20,Male,39,25,5,7,Basic,Annual,2476.78,53
835,40,Female,39,12,3,0,Premium,Quarterly,4232.68,17
836,54,Male,10,16,5,15,Standard,Annual,1868.1,53
837,54,Male,36,10,9,2,Basic,Annual,3546.89,56
838,27,Male,25,27,7,27,Premium,Annual,2493.75,42
839,27,Female,50,25,7,1,Standard,Quarterly,3099.14,18
840,36,Male,59,12,5,5,Basic,Annual,1913.96,24
841,34,Female,57,11,0,7,Standard,Quarterly,497.73,24
842,38,Female,10,25,0,23,Basic,Quarterly,4742.13,12
843,31,Female,19,29,2,6,Premium,Quarterly,4196.84,1
844,26,Male,46,14,1,6,Standard,Monthly,1628.27,36
845,63,Female,45,22,0,23,Premium,Monthly,4797.64,32
846,18,Male,15,20,0,20,Standard,Quarterly,1572.39,5
847,68,Male,16,13,5,18,Standard,Monthly,2270.65,26
848,62,Male,2,2,6,17,Standard,Quarterly,3800.16,56
849,30,Female,29,27,7,2,Standard,Monthly,1614.12,3
850,21,Female,4,20,2,10,Premium,Monthly,1690.09,33
851,18,Male,53,7,0,10,Standard,Annual,2109.4,39
852,66,Female,50,1,4,2,Premium,Monthly,2395.11,20
853,57,Female,29,25,7,27,Standard,Monthly,705.72,58
854,49,Female,31,3,3,22,Basic,Annual,185.71,12
855,51,Male,17,29,1,0,Basic,Quarterly,4603.87,53
856,45,Female,10,29,8,22,Standard,Annual,1830.62,38
857,48,Female,27,20,8,21,Basic,Monthly,598.27,20
858,25,Male,53,12,2,26,Standard,Monthly,3819.94,17
859,56,Female,41,5,6,9,Premium,Quarterly,1545.8,43
860,43,Male,15,12,0,29,Basic,Monthly,990.15,8
861,51,Female,44,29,7,1,Standard,Annual,4816.79,43
862,20,Female,31,3,7,25,Standard,Quarterly,4610.66,13
863,67,Female,21,20,2,16,Premium,Annual,618.15,9
864,29,Female,59,5,4,8,Premium,Monthly,4506.5,19
865,18,Female,58,28,3,17,Standard,Quarterly,4465.25,26
866,61,Female,41,1,6,19,Standard,Monthly,3208.44,52
867,22,Male,46,16,6,8,Standard,Monthly,2695.72,5
868,47,Female,45,9,7,24,Standard,Annual,1165.45,42
869,47,Female,26,10,4,27,Standard,Monthly,694.78,45
870,34,Female,38,29,4,10,Standard,Annual,3071.21,25
871,65,Male,51,10,7,16,Premium,Monthly,4127.59,5
872,64,Male,36,13,4,13,Basic,Annual,3474.35,23
873,40,Male,52,16,0,17,Standard,Annual,985.92,35
874,32,Female,17,20,2,17,Standard,Quarterly,1521.09,49
875,54,Female,51,29,1,11,Premium,Quarterly,2777.45,32
876,38,Male,3,25,9,17,Basic,Monthly,3162.46,54
877,31,Male,14,4,4,7,Premium,Monthly,454.04,42
878,19,Male,49,14,7,28,Premium,Quarterly,3108.85,49
879,28,Female,13,17,8,7,Standard,Annual,3707.97,6
880,68,Male,41,28,8,25,Standard,Annual,988.65,56
881,56,Female,27,5,0,27,Premium,Quarterly,1306.47,14
882,55,Female,1,13,0,7,Standard,Quarterly,1368.59,41
883,51,Female,57,25,0,27,Standard,Monthly,4705.07,56
884,55,Male,17,3,0,19,Standard,Annual,2094.38,29
885,67,Female,48,5,8,14,Basic,Quarterly,2699.8,37
886,51,Male,50,16,0,7,Basic,Annual,3649.14,55
887,35,Male,34,19,6,13,Standard,Annual,1920.16,22
888,47,Male,14,28,5,12,Premium,Quarterly,617.22,57
889,32,Male,54,19,8,22,Basic,Annual,3306.18,20
890,44,Female,55,17,8,7,Premium,Monthly,3369.64,8
891,68,Female,59,18,3,16,Standard,Quarterly,1376.68,27
892,51,Female,17,18,8,18,Premium,Annual,272.62,57
893,69,Female,3,25,5,25,Premium,Quarterly,3360.23,48
894,55,Male,34,23,4,5,Basic,Quarterly,3546.79,7
895,50,Male,40,8,8,16,Premium,Annual,227.72,55
896,41,Male,25,18,6,3,Premium,Monthly,3496.6,34
897,32,Male,2,9,8,24,Basic,Quarterly,4700.75,41
898,47,Female,34,29,4,6,Standard,Annual,976.05,28
899,59,Male,26,19,3,16,Premium,Quarterly,2654.49,31
900,68,Female,31,10,9,28,Standard,Quarterly,3514.2,21
901,34,Male,9,29,2,27,Standard,Annual,1227.39,10
902,22,Male,30,2,4,21,Standard,Monthly,3782.59,51
903,46,Male,20,28,8,21,Basic,Annual,4353.63,36
